post_id,text,label,date,likes,shares
7311,Sleep has been really bad due to stress 🙏 #stress,1,2026-01-08,39,12
7312,Nothing feels meaningful anymore !!! #mentalhealth,1,2026-04-17,15,5
7313,Just finished a great workout session !!! #happy,0,2026-02-13,95,14
7314,Spent quality time with friends and laughed a lot 😊 #stress,0,2026-04-29,119,14
7315,I feel empty even when I'm around people !!! #mentalhealth,1,2026-03-04,23,8
7316,I feel completely overwhelmed and exhausted lately 💔 #peace,1,2026-01-06,33,6
7317,Feeling grateful for everything in my life !!! #peace,0,2026-03-04,84,17
7318,Enjoyed a nice walk and fresh air 💙 #mentalhealth,0,2026-01-07,73,18
7319,I am excited about upcoming opportunities ... #peace,0,2026-01-02,71,12
7320,Feeling motivated to achieve my goals 😊 #stress,0,2026-03-17,22,25
7321,Sleep has been really bad due to stress 🙏,1,2026-03-14,15,6
7322,Just finished a great workout session !!! #anxiety,0,2026-02-23,43,10
7323,Just finished a great workout session !!! #life,0,2026-03-14,53,15
7324,I feel like I'm falling apart mentally 💙 #peace,1,2026-02-15,23,6
7325,My mind won't stop racing at night 💔 #happy,1,2026-01-26,34,1
7326,My mind won't stop racing at night 🙂 #peace,1,2026-04-16,21,8
7327,I feel like I'm falling apart mentally 😊,1,2026-04-23,38,4
7328,I struggle to get out of bed these days ... #mentalhealth,1,2026-02-09,13,4
7329,Feeling calm and mentally refreshed  #life,0,2026-03-03,41,19
7330,My anxiety is getting worse every day  #stress,1,2026-01-12,11,4
7331,I can't stop overthinking everything 💔 #happy,1,2026-03-12,30,9
7332,Had a really productive and positive day today 🙏 #peace,0,2026-04-03,40,10
7333,I feel hopeless about the future 💙,1,2026-02-05,39,1
7334,Feeling motivated to achieve my goals 💔 #peace,0,2026-02-18,21,0
7335,My anxiety is getting worse every day  #happy,1,2026-01-14,4,3
7336,Spent quality time with friends and laughed a lot 💔 #anxiety,0,2026-04-15,57,11
7337,I am excited about upcoming opportunities ... #stress,0,2026-01-06,73,0
7338,Feeling calm and mentally refreshed !!! #peace,0,2026-03-04,54,6
7339,Sleep has been really bad due to stress 🙂 #happy,1,2026-04-13,21,4
7340,Life has been peaceful and balanced lately 💔 #anxiety,0,2026-01-08,70,7
7341,Spent quality time with friends and laughed a lot !!! #happy,0,2026-02-28,64,9
7342,I am excited about upcoming opportunities 🙂 #peace,0,2026-03-19,51,9
7343,Just finished a great workout session 🙏 #stress,0,2026-04-28,86,8
7344,Feeling calm and mentally refreshed !!! #peace,0,2026-03-14,48,10
7345,My anxiety is getting worse every day 🙂 #life,1,2026-02-05,17,8
7346,Today was simple but really good ... #stress,0,2026-01-09,43,19
7347,Feeling calm and mentally refreshed ... #anxiety,0,2026-03-09,71,11
7348,Sleep has been really bad due to stress 💔 #happy,1,2026-03-26,18,2
7349,Feeling grateful for everything in my life !!! #peace,0,2026-04-07,72,11
7350,Spent quality time with friends and laughed a lot ... #life,0,2026-03-03,14,26
7351,I feel completely overwhelmed and exhausted lately 💙,1,2026-04-08,41,9
7352,Feeling calm and mentally refreshed 😊 #peace,0,2026-04-23,7,11
7353,I feel like I'm falling apart mentally 🙂 #peace,1,2026-03-20,14,9
7354,Sleep has been really bad due to stress !!! #mentalhealth,1,2026-02-14,13,6
7355,Feeling motivated to achieve my goals 💙,0,2026-04-12,41,6
7356,Feeling calm and mentally refreshed 💔 #peace,0,2026-01-04,54,26
7357,Spent quality time with friends and laughed a lot  #life,0,2026-04-07,18,15
7358,I feel like I'm falling apart mentally !!! #mentalhealth,1,2026-03-16,16,5
7359,Feeling calm and mentally refreshed  #anxiety,0,2026-04-11,46,7
7360,I feel like I'm falling apart mentally 💔 #wellbeing,1,2026-01-17,18,4
7361,Just finished a great workout session 🙏 #wellbeing,0,2026-04-27,65,15
7362,Spent quality time with friends and laughed a lot !!! #mentalhealth,0,2026-04-14,96,10
7363,Life has been peaceful and balanced lately 💔 #mentalhealth,0,2026-03-15,88,9
7364,I feel hopeless about the future ... #life,1,2026-03-16,22,3
7365,Had a really productive and positive day today 🙏,0,2026-04-21,58,16
7366,Just finished a great workout session 🙏 #mentalhealth,0,2026-01-19,56,3
7367,Had a really productive and positive day today 💔 #anxiety,0,2026-01-11,36,15
7368,Had a really productive and positive day today  #wellbeing,0,2026-01-08,109,18
7369,Had a really productive and positive day today 💔 #stress,0,2026-03-03,53,19
7370,I struggle to get out of bed these days !!! #wellbeing,1,2026-01-30,6,0
7371,Had a really productive and positive day today ... #life,0,2026-01-09,71,17
7372,I feel empty even when I'm around people 💙,1,2026-03-12,40,4
7373,Nothing feels meaningful anymore !!! #stress,1,2026-04-21,49,11
7374,Spent quality time with friends and laughed a lot 🙂 #wellbeing,0,2026-01-01,88,14
7375,Just finished a great workout session  #stress,0,2026-01-19,22,8
7376,I feel completely overwhelmed and exhausted lately !!!,1,2026-02-07,49,10
7377,Feeling grateful for everything in my life 🙏 #happy,0,2026-04-10,82,15
7378,Enjoyed a nice walk and fresh air !!! #wellbeing,0,2026-02-28,75,20
7379,Sleep has been really bad due to stress 💔 #mentalhealth,1,2026-01-01,42,4
7380,Today was simple but really good 🙂,0,2026-03-12,30,16
7381,Feeling calm and mentally refreshed !!! #anxiety,0,2026-02-10,12,1
7382,I feel empty even when I'm around people ... #life,1,2026-01-16,0,7
7383,I feel like I'm falling apart mentally  #stress,1,2026-03-26,10,3
7384,My mind won't stop racing at night !!! #stress,1,2026-02-21,12,7
7385,Feeling motivated to achieve my goals 🙏,0,2026-03-23,63,11
7386,I am excited about upcoming opportunities 🙂 #anxiety,0,2026-04-17,67,16
7387,I struggle to get out of bed these days 🙂 #peace,1,2026-03-14,0,6
7388,Today was simple but really good 🙏 #happy,0,2026-04-09,90,10
7389,My anxiety is getting worse every day  #life,1,2026-04-06,21,8
7390,Nothing feels meaningful anymore !!! #mentalhealth,1,2026-03-16,28,5
7391,Feeling calm and mentally refreshed !!!,0,2026-04-22,93,14
7392,I feel completely overwhelmed and exhausted lately !!! #wellbeing,1,2026-04-21,34,3
7393,Spent quality time with friends and laughed a lot 🙏 #life,0,2026-02-28,80,3
7394,My anxiety is getting worse every day !!! #happy,1,2026-04-25,9,6
7395,My mind won't stop racing at night 🙂,1,2026-04-15,0,4
7396,I feel empty even when I'm around people 🙏 #mentalhealth,1,2026-04-11,5,10
7397,Today was simple but really good 🙏,0,2026-02-21,61,12
7398,Feeling grateful for everything in my life 🙏 #wellbeing,0,2026-03-28,58,25
7399,I struggle to get out of bed these days 💙 #stress,1,2026-01-19,36,10
7400,Just finished a great workout session 😊,0,2026-01-27,89,13
7401,I feel completely overwhelmed and exhausted lately !!! #peace,1,2026-01-07,5,10
7402,Today was simple but really good 💔 #happy,0,2026-03-26,6,0
7403,I feel like I'm falling apart mentally 💔 #happy,1,2026-01-24,23,4
7404,Had a really productive and positive day today 💙 #stress,0,2026-02-15,65,6
7405,My anxiety is getting worse every day 💙 #anxiety,1,2026-02-18,26,2
7406,Feeling motivated to achieve my goals 🙂 #mentalhealth,0,2026-01-17,45,2
7407,Nothing feels meaningful anymore ... #wellbeing,1,2026-03-31,5,1
7408,Sleep has been really bad due to stress 🙂 #wellbeing,1,2026-03-29,29,7
7409,My mind won't stop racing at night 🙏 #mentalhealth,1,2026-04-18,50,9
7410,My mind won't stop racing at night ...,1,2026-04-12,32,5
7411,Spent quality time with friends and laughed a lot 🙂 #anxiety,0,2026-02-27,62,10
7412,Feeling motivated to achieve my goals 🙏 #peace,0,2026-02-22,39,1
7413,I feel empty even when I'm around people 💔 #stress,1,2026-01-07,30,7
7414,I feel completely overwhelmed and exhausted lately 🙏 #mentalhealth,1,2026-04-06,19,3
7415,Just finished a great workout session 😊 #wellbeing,0,2026-01-04,50,17
7416,Just finished a great workout session 🙂 #wellbeing,0,2026-04-24,20,11
7417,I am excited about upcoming opportunities 💔 #stress,0,2026-03-05,74,5
7418,Feeling grateful for everything in my life ... #life,0,2026-04-09,67,13
7419,Feeling grateful for everything in my life !!! #peace,0,2026-04-28,27,15
7420,My mind won't stop racing at night 🙏 #mentalhealth,1,2026-02-16,0,2
7421,Life has been peaceful and balanced lately 🙂 #stress,0,2026-01-22,88,13
7422,Just finished a great workout session 🙂 #mentalhealth,0,2026-03-08,46,14
7423,Just finished a great workout session 🙂 #happy,0,2026-04-27,57,7
7424,I feel like I'm falling apart mentally 💔 #life,1,2026-01-07,33,11
7425,Just finished a great workout session 🙂 #stress,0,2026-04-18,89,8
7426,I feel completely overwhelmed and exhausted lately 🙂 #mentalhealth,1,2026-01-27,26,11
7427,Sleep has been really bad due to stress 🙏 #wellbeing,1,2026-02-28,41,3
7428,Enjoyed a nice walk and fresh air 🙏 #wellbeing,0,2026-02-17,65,16
7429,I feel hopeless about the future 🙏 #peace,1,2026-01-07,14,5
7430,Feeling motivated to achieve my goals ... #life,0,2026-03-02,85,15
7431,Had a really productive and positive day today  #happy,0,2026-02-19,23,9
7432,I feel hopeless about the future ... #happy,1,2026-02-10,11,2
7433,Sleep has been really bad due to stress 💔 #mentalhealth,1,2026-03-28,15,1
7434,Feeling grateful for everything in my life !!! #life,0,2026-01-23,82,9
7435,I feel like I'm falling apart mentally 😊 #wellbeing,1,2026-01-17,0,5
7436,Feeling grateful for everything in my life 🙏,0,2026-02-21,29,17
7437,I am excited about upcoming opportunities !!! #happy,0,2026-02-08,59,10
7438,Had a really productive and positive day today 🙂 #happy,0,2026-02-02,90,12
7439,Had a really productive and positive day today 💙 #mentalhealth,0,2026-03-11,55,25
7440,Just finished a great workout session 🙂 #happy,0,2026-01-06,56,8
7441,I feel like I'm falling apart mentally 💙 #peace,1,2026-04-15,0,14
7442,Feeling motivated to achieve my goals 💔 #stress,0,2026-04-23,106,7
7443,Life has been peaceful and balanced lately !!! #happy,0,2026-01-07,19,12
7444,Feeling motivated to achieve my goals ...,0,2026-03-02,50,11
7445,I feel completely overwhelmed and exhausted lately 😊 #happy,1,2026-01-22,0,14
7446,Had a really productive and positive day today 💔 #happy,0,2026-03-28,62,9
7447,Feeling motivated to achieve my goals 🙏 #anxiety,0,2026-03-28,38,14
7448,I feel empty even when I'm around people !!! #life,1,2026-02-06,24,10
7449,My mind won't stop racing at night 😊 #happy,1,2026-04-06,46,2
7450,Spent quality time with friends and laughed a lot  #anxiety,0,2026-03-25,90,9
7451,Spent quality time with friends and laughed a lot 🙂 #happy,0,2026-04-07,78,9
7452,Feeling calm and mentally refreshed 💔,0,2026-03-01,39,9
7453,I feel like I'm falling apart mentally 🙂 #stress,1,2026-03-03,35,0
7454,My mind won't stop racing at night !!!,1,2026-02-11,13,4
7455,I feel completely overwhelmed and exhausted lately 🙏 #peace,1,2026-01-01,12,1
7456,Spent quality time with friends and laughed a lot !!! #anxiety,0,2026-01-14,95,9
7457,I can't stop overthinking everything 💔 #life,1,2026-03-13,28,8
7458,I struggle to get out of bed these days ... #stress,1,2026-01-02,29,5
7459,I feel like I'm falling apart mentally 💔 #mentalhealth,1,2026-02-25,19,0
7460,I feel hopeless about the future  #anxiety,1,2026-03-04,27,11
7461,Feeling motivated to achieve my goals 🙂 #stress,0,2026-01-11,60,16
7462,I am excited about upcoming opportunities 💔 #happy,0,2026-01-14,100,0
7463,Feeling grateful for everything in my life ...,0,2026-01-14,76,5
7464,Sleep has been really bad due to stress 💙 #anxiety,1,2026-04-19,6,7
7465,Nothing feels meaningful anymore !!! #wellbeing,1,2026-03-09,35,2
7466,Enjoyed a nice walk and fresh air 💙 #happy,0,2026-02-10,61,7
7467,Spent quality time with friends and laughed a lot !!! #life,0,2026-01-29,75,7
7468,I feel like I'm falling apart mentally !!!,1,2026-01-20,50,6
7469,My mind won't stop racing at night !!! #peace,1,2026-02-20,0,14
7470,My mind won't stop racing at night 😊 #happy,1,2026-02-21,7,4
7471,Life has been peaceful and balanced lately 💔,0,2026-04-06,25,6
7472,Enjoyed a nice walk and fresh air 🙏 #life,0,2026-04-11,83,20
7473,Nothing feels meaningful anymore 🙏 #wellbeing,1,2026-02-06,39,12
7474,I can't stop overthinking everything 🙏 #wellbeing,1,2026-04-15,35,14
7475,My mind won't stop racing at night 🙏 #life,1,2026-04-16,14,3
7476,I feel like I'm falling apart mentally !!! #wellbeing,1,2026-01-13,24,4
7477,My anxiety is getting worse every day  #wellbeing,1,2026-01-24,30,2
7478,I can't stop overthinking everything 💙 #anxiety,1,2026-02-08,53,7
7479,I feel like I'm falling apart mentally 🙏 #stress,1,2026-04-23,28,2
7480,I feel empty even when I'm around people ...,1,2026-03-23,37,8
7481,I am excited about upcoming opportunities,0,2026-01-03,44,15
7482,Just finished a great workout session 🙏 #anxiety,0,2026-02-18,52,16
7483,I am excited about upcoming opportunities 🙂 #peace,0,2026-02-12,93,15
7484,Feeling grateful for everything in my life 💙 #peace,0,2026-03-14,72,15
7485,I feel hopeless about the future 🙏 #life,1,2026-04-27,50,10
7486,I feel hopeless about the future 💔 #stress,1,2026-02-03,7,6
7487,Feeling grateful for everything in my life ... #stress,0,2026-02-01,66,0
7488,My mind won't stop racing at night 💙 #mentalhealth,1,2026-01-19,7,7
7489,Enjoyed a nice walk and fresh air 🙏 #wellbeing,0,2026-01-15,77,17
7490,I feel completely overwhelmed and exhausted lately 🙂 #life,1,2026-04-23,21,2
7491,My anxiety is getting worse every day 💔 #peace,1,2026-02-20,1,13
7492,I feel completely overwhelmed and exhausted lately  #wellbeing,1,2026-02-10,46,5
7493,I can't stop overthinking everything 😊 #peace,1,2026-02-08,18,4
7494,I feel empty even when I'm around people 🙂 #peace,1,2026-04-09,23,11
7495,My mind won't stop racing at night 😊 #stress,1,2026-03-03,47,4
7496,Feeling motivated to achieve my goals 😊 #life,0,2026-02-09,72,8
7497,Spent quality time with friends and laughed a lot  #anxiety,0,2026-04-21,50,8
7498,Enjoyed a nice walk and fresh air  #happy,0,2026-03-25,8,6
7499,Had a really productive and positive day today !!! #anxiety,0,2026-01-29,42,17
7500,I am excited about upcoming opportunities 💔 #happy,0,2026-04-29,46,14
7501,Enjoyed a nice walk and fresh air 💔 #life,0,2026-04-11,56,10
7502,Life has been peaceful and balanced lately 🙏 #life,0,2026-02-18,74,0
7503,I feel hopeless about the future 🙏 #stress,1,2026-02-06,58,5
7504,Life has been peaceful and balanced lately 💙 #life,0,2026-04-12,76,22
7505,Today was simple but really good  #wellbeing,0,2026-04-21,84,12
7506,I feel like I'm falling apart mentally 😊 #peace,1,2026-01-08,0,8
7507,Feeling calm and mentally refreshed !!! #happy,0,2026-01-24,59,9
7508,My mind won't stop racing at night 🙂 #anxiety,1,2026-03-11,6,8
7509,I feel like I'm falling apart mentally 🙏 #life,1,2026-02-08,19,9
7510,My anxiety is getting worse every day  #anxiety,1,2026-02-10,30,5
7511,Spent quality time with friends and laughed a lot 🙂,0,2026-04-14,65,11
7512,My mind won't stop racing at night !!! #wellbeing,1,2026-02-07,49,4
7513,Feeling grateful for everything in my life !!! #anxiety,0,2026-04-20,46,14
7514,Just finished a great workout session 🙏 #peace,0,2026-04-05,25,10
7515,I feel completely overwhelmed and exhausted lately 💔 #stress,1,2026-04-16,47,8
7516,Nothing feels meaningful anymore  #peace,1,2026-04-12,22,4
7517,My anxiety is getting worse every day 🙏 #anxiety,1,2026-02-27,22,6
7518,Spent quality time with friends and laughed a lot 😊 #stress,0,2026-03-27,27,3
7519,Sleep has been really bad due to stress ... #wellbeing,1,2026-03-22,57,10
7520,My anxiety is getting worse every day 🙂 #life,1,2026-01-12,36,10
7521,Sleep has been really bad due to stress,1,2026-02-11,18,3
7522,Spent quality time with friends and laughed a lot 🙏 #mentalhealth,0,2026-01-24,59,13
7523,Sleep has been really bad due to stress ... #life,1,2026-04-09,17,9
7524,Spent quality time with friends and laughed a lot !!! #mentalhealth,0,2026-02-13,38,11
7525,Today was simple but really good 🙏 #life,0,2026-04-28,64,8
7526,I can't stop overthinking everything ... #mentalhealth,1,2026-02-17,33,9
7527,My mind won't stop racing at night 💙,1,2026-04-13,11,3
7528,I feel empty even when I'm around people 💙,1,2026-03-16,27,0
7529,I feel completely overwhelmed and exhausted lately 💙 #peace,1,2026-04-04,8,7
7530,I can't stop overthinking everything 💔 #peace,1,2026-01-20,0,14
7531,Nothing feels meaningful anymore  #peace,1,2026-03-23,37,4
7532,Feeling calm and mentally refreshed 🙂 #peace,0,2026-03-13,70,12
7533,Just finished a great workout session !!! #life,0,2026-03-13,83,12
7534,Sleep has been really bad due to stress !!! #happy,1,2026-01-26,50,10
7535,Spent quality time with friends and laughed a lot ... #mentalhealth,0,2026-03-27,85,21
7536,I feel completely overwhelmed and exhausted lately  #wellbeing,1,2026-01-30,12,5
7537,I struggle to get out of bed these days 😊 #mentalhealth,1,2026-03-08,9,1
7538,Just finished a great workout session 🙂 #anxiety,0,2026-01-14,76,6
7539,Feeling grateful for everything in my life  #stress,0,2026-03-16,91,12
7540,Enjoyed a nice walk and fresh air ... #mentalhealth,0,2026-04-17,54,10
7541,Feeling motivated to achieve my goals ... #wellbeing,0,2026-03-08,66,15
7542,Spent quality time with friends and laughed a lot 💔 #life,0,2026-01-18,25,8
7543,My mind won't stop racing at night 😊 #anxiety,1,2026-02-13,31,5
7544,I feel hopeless about the future 🙂 #anxiety,1,2026-04-16,23,8
7545,Life has been peaceful and balanced lately 😊 #mentalhealth,0,2026-02-22,106,12
7546,I struggle to get out of bed these days  #peace,1,2026-03-14,13,10
7547,Feeling motivated to achieve my goals !!! #anxiety,0,2026-04-14,68,15
7548,I feel empty even when I'm around people 😊 #wellbeing,1,2026-04-04,20,2
7549,I feel completely overwhelmed and exhausted lately,1,2026-04-08,14,8
7550,I feel completely overwhelmed and exhausted lately 🙂 #peace,1,2026-03-14,41,3
7551,Had a really productive and positive day today 💙 #life,0,2026-03-29,67,11
7552,Feeling motivated to achieve my goals ... #peace,0,2026-04-03,87,15
7553,Feeling grateful for everything in my life 💔 #life,0,2026-04-08,44,3
7554,I feel empty even when I'm around people 🙏 #happy,1,2026-03-28,60,9
7555,Feeling grateful for everything in my life 🙂 #stress,0,2026-02-28,75,15
7556,Today was simple but really good !!! #wellbeing,0,2026-02-10,79,7
7557,Enjoyed a nice walk and fresh air 🙂 #stress,0,2026-03-07,59,22
7558,I feel hopeless about the future ... #wellbeing,1,2026-04-14,35,5
7559,Nothing feels meaningful anymore 🙂,1,2026-01-18,5,7
7560,I feel hopeless about the future 🙂 #happy,1,2026-02-03,13,9
7561,I feel like I'm falling apart mentally ... #happy,1,2026-04-10,23,4
7562,Today was simple but really good ... #mentalhealth,0,2026-03-09,117,13
7563,I am excited about upcoming opportunities 💔 #wellbeing,0,2026-01-04,59,14
7564,Today was simple but really good 💙 #stress,0,2026-04-05,56,15
7565,Spent quality time with friends and laughed a lot ... #wellbeing,0,2026-03-05,83,15
7566,I can't stop overthinking everything 💙 #life,1,2026-03-16,57,0
7567,Spent quality time with friends and laughed a lot  #peace,0,2026-03-27,93,18
7568,Feeling motivated to achieve my goals 🙂 #life,0,2026-03-14,42,15
7569,I am excited about upcoming opportunities  #life,0,2026-03-06,52,6
7570,I feel hopeless about the future  #life,1,2026-04-23,33,4
7571,Today was simple but really good 🙏 #life,0,2026-03-01,61,15
7572,Feeling grateful for everything in my life 😊 #peace,0,2026-03-03,49,22
7573,I feel empty even when I'm around people 😊 #mentalhealth,1,2026-04-11,24,1
7574,Spent quality time with friends and laughed a lot 🙏 #wellbeing,0,2026-02-06,55,15
7575,I feel like I'm falling apart mentally 😊 #mentalhealth,1,2026-01-25,30,8
7576,Life has been peaceful and balanced lately 💔 #anxiety,0,2026-04-11,72,7
7577,I feel hopeless about the future 🙂 #anxiety,1,2026-01-30,23,6
7578,Enjoyed a nice walk and fresh air !!! #stress,0,2026-04-16,73,5
7579,Enjoyed a nice walk and fresh air 😊 #mentalhealth,0,2026-01-17,73,8
7580,Today was simple but really good !!! #life,0,2026-03-31,75,12
7581,Nothing feels meaningful anymore  #happy,1,2026-04-15,10,9
7582,I can't stop overthinking everything 🙂 #anxiety,1,2026-03-26,33,2
7583,Spent quality time with friends and laughed a lot  #life,0,2026-02-03,47,13
7584,Sleep has been really bad due to stress  #peace,1,2026-02-11,31,3
7585,Life has been peaceful and balanced lately 💔 #peace,0,2026-04-29,51,8
7586,Just finished a great workout session 🙂 #happy,0,2026-02-15,30,21
7587,Spent quality time with friends and laughed a lot 😊,0,2026-04-29,55,21
7588,My anxiety is getting worse every day 💔 #wellbeing,1,2026-04-13,16,5
7589,Feeling grateful for everything in my life ... #stress,0,2026-04-25,43,10
7590,Today was simple but really good 💔 #wellbeing,0,2026-02-13,77,5
7591,Just finished a great workout session !!! #wellbeing,0,2026-03-07,65,5
7592,Enjoyed a nice walk and fresh air !!! #happy,0,2026-01-29,40,18
7593,Spent quality time with friends and laughed a lot ... #wellbeing,0,2026-01-25,18,12
7594,I feel completely overwhelmed and exhausted lately ... #stress,1,2026-03-28,29,1
7595,Had a really productive and positive day today 🙏 #wellbeing,0,2026-02-20,37,7
7596,Feeling grateful for everything in my life 💔 #life,0,2026-03-31,67,18
7597,Enjoyed a nice walk and fresh air ...,0,2026-01-13,74,0
7598,Feeling calm and mentally refreshed  #life,0,2026-01-26,50,18
7599,I feel empty even when I'm around people !!! #wellbeing,1,2026-04-17,10,5
7600,I feel completely overwhelmed and exhausted lately ... #life,1,2026-01-20,17,7
7601,I feel like I'm falling apart mentally 💙 #life,1,2026-02-23,57,9
7602,I feel like I'm falling apart mentally !!! #stress,1,2026-02-27,14,6
7603,I feel like I'm falling apart mentally 🙂 #anxiety,1,2026-03-09,8,4
7604,I feel completely overwhelmed and exhausted lately 🙏 #mentalhealth,1,2026-01-05,28,13
7605,I feel like I'm falling apart mentally 💔 #life,1,2026-02-26,30,10
7606,My mind won't stop racing at night 😊 #life,1,2026-04-03,39,8
7607,Spent quality time with friends and laughed a lot 🙂 #mentalhealth,0,2026-02-16,136,10
7608,I can't stop overthinking everything 🙂 #stress,1,2026-04-30,23,5
7609,I feel completely overwhelmed and exhausted lately 🙏 #anxiety,1,2026-02-06,18,2
7610,Enjoyed a nice walk and fresh air 🙂 #peace,0,2026-04-28,75,15
7611,Life has been peaceful and balanced lately 🙏 #stress,0,2026-04-01,24,14
7612,Sleep has been really bad due to stress ...,1,2026-04-30,42,0
7613,Today was simple but really good ... #stress,0,2026-03-10,73,13
7614,My anxiety is getting worse every day 🙏 #wellbeing,1,2026-01-25,39,8
7615,I feel completely overwhelmed and exhausted lately 🙂 #wellbeing,1,2026-01-08,12,3
7616,Had a really productive and positive day today 🙏,0,2026-02-09,45,16
7617,Life has been peaceful and balanced lately  #peace,0,2026-01-04,81,15
7618,I struggle to get out of bed these days 💔 #peace,1,2026-01-16,7,5
7619,My mind won't stop racing at night 🙏 #life,1,2026-02-03,28,7
7620,Life has been peaceful and balanced lately 💔 #peace,0,2026-04-08,53,9
7621,Feeling motivated to achieve my goals ... #stress,0,2026-01-01,109,14
7622,Feeling calm and mentally refreshed 😊 #mentalhealth,0,2026-01-26,65,12
7623,I feel hopeless about the future 🙂 #mentalhealth,1,2026-03-23,17,5
7624,I feel hopeless about the future !!! #anxiety,1,2026-02-25,44,7
7625,Life has been peaceful and balanced lately 💙 #peace,0,2026-03-25,59,0
7626,Nothing feels meaningful anymore ... #wellbeing,1,2026-03-30,41,0
7627,I am excited about upcoming opportunities 🙏 #happy,0,2026-03-10,63,7
7628,My mind won't stop racing at night ... #happy,1,2026-03-30,44,0
7629,My anxiety is getting worse every day,1,2026-02-17,19,3
7630,Had a really productive and positive day today ... #wellbeing,0,2026-03-09,88,3
7631,I feel like I'm falling apart mentally 🙂 #stress,1,2026-02-09,50,1
7632,I am excited about upcoming opportunities 😊 #wellbeing,0,2026-01-14,83,18
7633,Enjoyed a nice walk and fresh air 💔 #wellbeing,0,2026-02-13,95,18
7634,Had a really productive and positive day today  #life,0,2026-01-17,75,10
7635,Nothing feels meaningful anymore  #happy,1,2026-03-20,63,11
7636,I am excited about upcoming opportunities !!! #life,0,2026-03-10,42,10
7637,Enjoyed a nice walk and fresh air 💙 #anxiety,0,2026-02-17,32,16
7638,My anxiety is getting worse every day ... #anxiety,1,2026-03-26,47,8
7639,Had a really productive and positive day today 😊 #anxiety,0,2026-04-26,94,1
7640,Spent quality time with friends and laughed a lot 🙂 #mentalhealth,0,2026-02-04,66,20
7641,Sleep has been really bad due to stress 💙 #mentalhealth,1,2026-04-27,27,0
7642,I feel like I'm falling apart mentally  #mentalhealth,1,2026-03-08,0,10
7643,Life has been peaceful and balanced lately !!! #life,0,2026-01-31,63,5
7644,Life has been peaceful and balanced lately  #life,0,2026-04-14,57,13
7645,Life has been peaceful and balanced lately 🙏 #happy,0,2026-03-22,63,5
7646,Feeling motivated to achieve my goals 💔 #mentalhealth,0,2026-03-14,95,2
7647,Spent quality time with friends and laughed a lot 💙 #anxiety,0,2026-02-12,31,15
7648,Nothing feels meaningful anymore  #peace,1,2026-01-14,36,6
7649,I feel completely overwhelmed and exhausted lately !!! #peace,1,2026-01-14,8,6
7650,I struggle to get out of bed these days 💙 #mentalhealth,1,2026-04-05,28,10
7651,I struggle to get out of bed these days  #life,1,2026-02-03,11,5
7652,Life has been peaceful and balanced lately  #mentalhealth,0,2026-04-19,15,12
7653,My mind won't stop racing at night 😊 #wellbeing,1,2026-01-15,16,10
7654,I feel like I'm falling apart mentally 💔 #wellbeing,1,2026-01-02,48,9
7655,Today was simple but really good 💙 #wellbeing,0,2026-01-12,71,21
7656,I struggle to get out of bed these days !!! #mentalhealth,1,2026-02-28,37,5
7657,I feel hopeless about the future 💙 #stress,1,2026-03-17,40,3
7658,Life has been peaceful and balanced lately  #peace,0,2026-01-16,74,7
7659,Feeling calm and mentally refreshed  #wellbeing,0,2026-01-22,33,12
7660,I feel hopeless about the future 🙂 #anxiety,1,2026-04-26,22,6
7661,Just finished a great workout session 🙂 #happy,0,2026-04-17,50,11
7662,Spent quality time with friends and laughed a lot,0,2026-04-12,78,11
7663,My anxiety is getting worse every day 💔 #stress,1,2026-04-26,11,6
7664,Had a really productive and positive day today 😊 #happy,0,2026-02-10,54,12
7665,Enjoyed a nice walk and fresh air 🙂 #anxiety,0,2026-01-10,36,18
7666,I feel like I'm falling apart mentally  #stress,1,2026-01-30,41,9
7667,Spent quality time with friends and laughed a lot 💙 #happy,0,2026-01-18,22,0
7668,My mind won't stop racing at night  #stress,1,2026-01-26,19,8
7669,Enjoyed a nice walk and fresh air 💙 #wellbeing,0,2026-01-16,88,9
7670,Nothing feels meaningful anymore 💔 #life,1,2026-04-14,27,7
7671,Enjoyed a nice walk and fresh air 🙏 #anxiety,0,2026-01-20,65,6
7672,Spent quality time with friends and laughed a lot 🙏 #wellbeing,0,2026-01-13,70,14
7673,Just finished a great workout session !!! #happy,0,2026-02-14,20,20
7674,Nothing feels meaningful anymore 🙏,1,2026-04-27,26,8
7675,Sleep has been really bad due to stress 💙 #happy,1,2026-01-27,22,1
7676,I feel empty even when I'm around people ... #happy,1,2026-03-26,2,5
7677,I feel completely overwhelmed and exhausted lately 🙏 #stress,1,2026-03-03,20,10
7678,Enjoyed a nice walk and fresh air 🙂 #mentalhealth,0,2026-03-21,31,6
7679,Feeling motivated to achieve my goals 🙂 #mentalhealth,0,2026-04-01,90,7
7680,I feel like I'm falling apart mentally 💙 #stress,1,2026-04-07,12,7
7681,Enjoyed a nice walk and fresh air 💔 #peace,0,2026-02-24,32,2
7682,Enjoyed a nice walk and fresh air 💙 #peace,0,2026-03-14,34,13
7683,Sleep has been really bad due to stress 😊 #happy,1,2026-04-03,44,6
7684,My mind won't stop racing at night 🙂,1,2026-02-27,28,2
7685,Life has been peaceful and balanced lately ... #mentalhealth,0,2026-02-06,32,11
7686,I struggle to get out of bed these days 💔 #anxiety,1,2026-01-13,44,9
